full_name,a,e,G,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,H,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,neo,pha,moid,diam_bin
348477 (2005 SX124),2.283307136757117,0.1857149471532493,,7.176283452787714,32.87843759504306,310.2461925044958,1.859262872519632,2.707351400994602,3.45028288139969,5161.0,0,225,16.8,,,0.078,,,,,,,,N,N,0.860848,Missing
       (2007 VL70),3.421825822812428,0.0794422573692174,,9.15176073820443,58.70933225306099,219.4710648540123,3.149988255123929,3.693663390500927,6.32987379790064,28.0,9.0,15,15.5,,,0.078,,,,,,,,N,N,2.14116,Missing
 45869 (2000 VG34),2.261715693179161,0.07065670277585598,,3.480546272317367,210.0730124877638,288.4432220304358,2.101910319682712,2.421521066675611,3.40145883503767,7746.0,0,1109,15.3,2.179,,0.309,,,,,,,,N,N,1.11844,Small
521284 (2015 JU14),3.043568641203311,0.05782404745926802,,11.12247294948155,243.7194515242171,273.6749449356095,2.867577183648831,3.219560098757791,5.3098573448791,4101.0,0,57,16.7,,,0.078,,,,,,,,N,N,1.90422,Missing
       (2014 NY65),40.77586713324803,0.07606074139024104,,18.44666511118031,257.1047101905903,162.9210886827868,37.67442444826322,43.87730981823283,260.383230244077,1522.0,3,66,6.6,,,0.078,,,,,,,,N,N,36.6914,Missing
173603 (2001 DF76),2.265824742990984,0.1283666375524561,,2.46052036544218,152.6910818936622,358.4271150814127,1.974968439450074,2.556681046531895,3.41073262004451,7297.0,0,347,16.8,,,0.078,,,,,,,,N,N,0.986208,Missing
174862 (2004 BD2),2.523575047860893,0.1419247587270964,,4.488775670569352,21.32924228284941,350.7651661002869,2.165417268063515,2.881732827658271,4.00896753393325,6797.0,0,239,16.1,,,0.078,,,,,,,,N,N,1.16496,Missing
       (2018 VQ48),2.72416352163168,0.07115832085379656,,5.149339974316936,291.5138510589271,53.71984229905721,2.530316619701205,2.918010423562156,4.49632776359406,63.0,4,18,17.259,,,0.078,,,,,,,,N,N,1.52541,Missing
210086 (2006 QA51),2.793897878219579,0.1490499235546484,,8.74332441729308,351.7621240283766,307.5624372502156,2.377467613051456,3.210328143387702,4.6700764924205,6990.0,0,258,15.9,,,0.078,,,,,,,,N,N,1.37363,Missing
190449 (2000 AO52),2.719870063856485,0.2233559526870578,,12.48464483732097,249.7371943489374,178.3517863752186,2.112370894558811,3.327369233154159,4.48570219825439,7141.0,0,750,14.9,5.312,,0.083,,,,,,,,N,N,1.12633,Small
185044 (2006 QW156),2.351989488471319,0.172249259312862,,5.825505205364104,166.665208480663,269.1791216493401,1.946861041170497,2.757117935772141,3.60712561865665,7152.0,0,325,17.0,,,0.078,,,,,,,,N,N,0.972106,Missing
490965 (2011 DC38),2.383786380707532,0.198370308359485,,1.713236122031419,291.3615611092992,153.618602059483,1.910913941303438,2.856658820111626,3.68052018231179,4518.0,0,83,17.7,,,0.078,,,,,,,,N,N,0.927247,Missing
118088 (1090 T-3),2.60962820723075,0.1633797971381009,,13.0425047019041,355.4744359419487,330.2168049723354,2.183267680127524,3.035988734333976,4.21576272154203,14829.0,0,319,16.1,,,0.078,,,,,,,,N,N,1.1815,Missing
       (2002 QR148),3.027189763391615,0.1627398596888342,,2.021447375449504,118.221145500893,226.3654207879766,2.534545326045788,3.519834200737442,5.26705279350143,5882.0,0,44,17.5,,,0.078,,,,,,,,N,N,1.52664,Missing
217868 (2001 QT153),2.573778748686525,0.1069590557493163,,5.416124793095275,85.64641061435427,260.2046411619282,2.298489804019357,2.849067693353692,4.1291914388885,6343.0,0,168,16.7,,,0.078,,,,,,,,N,N,1.29776,Missing
       (2015 RV33),3.187726055229887,0.292874308662548,,25.6763027695979,147.0445802497167,278.8861940203045,2.254122990598843,4.121329119860932,5.69153866541189,2249.0,1,53,16.572,,,0.078,,,,,,,,N,N,1.42218,Missing
       (2015 TU351),3.757343911945207,0.2401939010354368,,6.128319395605917,34.44022848953266,68.06448051519756,2.854852820203339,4.659835003687076,7.28332390585731,89.0,5,12,16.3,,,0.078,,,,,,,,N,N,1.87922,Missing
 87854 (2000 SY219),2.760012619344395,0.1609775705047084,,9.730447620125997,159.9007245010463,187.8668213308651,2.315712493319997,3.204312745368791,4.58537442005359,7651.0,0,886,14.9,,,0.078,,,,,,,,N,N,1.30828,Missing
177262 (2003 WA58),2.37578182590917,0.1799055868100172,,4.151503206720758,239.5307375737057,239.7523198103715,1.948365402386407,2.803198249431933,3.66199743629148,5652.0,0,341,17.0,2.533,,0.044,,,,,,,,N,N,0.968656,Small
323282 (2003 SJ432),3.065364129904522,0.08711435738245388,,9.273272454569586,4.179295302454531,266.2551409949443,2.798326903584664,3.332401356224379,5.3669964609001,5868.0,0,91,16.2,,,0.078,,,,,,,,N,N,1.80239,Missing
       (2011 BW104),2.878676767903595,0.09658469006746843,,6.795273999827693,156.5454424116139,233.1739412720131,2.600640664471205,3.156712871335986,4.88424630450633,5031.0,0,62,17.1,,,0.078,,,,,,,,N,N,1.61111,Missing
340330 (2006 DU37),2.625200234407328,0.05674531089193707,,21.99581527452748,357.4976591913312,91.61900925034053,2.476232430952298,2.774168037862358,4.25355305142476,4843.0,0,161,15.8,,,0.078,,,,,,,,N,N,1.58029,Missing
317744 (2003 SY35),2.970308533526079,0.2229063430838072,,6.258208031357611,85.16292299682338,264.0551258754952,2.308207920487154,3.632409146565003,5.11929959863202,7240.0,0,135,16.1,4.823,,0.04,,,,,,,,N,N,1.31147,Small
155374 (1991 VZ10),2.609964259350437,0.2263817142011765,,4.375951465296815,75.46893137007015,265.7704780507095,2.019116076314881,3.200812442385993,4.21657706835366,10075.0,0.0,472,16.0,4.141,,0.041,,,,,,,,N,N,1.01569,Small
364547 (2007 GX18),3.172596185633179,0.04613599566476464,,9.908879183435676,223.8072472020991,285.7903592787593,3.026225301766758,3.3189670694996,5.65106625171252,5324.0,0,135,15.8,,,0.078,,,,,,,,N,N,2.05517,Missing
       (2014 BV59),1.361859773211836,0.1519492743597431,,15.42789630790171,118.2820748219894,314.3773747937421,1.154926168892573,1.568793377531098,1.58930331773214,2.0,9,12,23.8,,,0.078,,,,,,,,Y,N,0.206401,Missing
236139 (2005 UE17),2.227513512566877,0.1616925862262064,,3.930505622901816,356.8078708146328,48.78604110383093,1.867341091866118,2.587685933267637,3.32459481422272,6775.0,0,287,17.6,,,0.078,,,,,,,,N,N,0.878622,Missing
435982 (2009 DC130),3.025324698844892,0.137984935729547,,10.36320482892389,189.99852172039,268.9522484690946,2.607875464713768,3.442773932976016,5.26218596271885,6345.0,0,126,16.3,,,0.078,,,,,,,,N,N,1.65036,Missing
       (2013 SW72),2.380770563686929,0.1854762909966406,,14.0201194060349,160.070106513396,240.2682170001296,1.939194069820296,2.822347057553562,3.6735378469347,6053.0,0,63,17.6,,,0.078,,,,,,,,N,N,0.982968,Missing
       (2012 TO32),3.001806838753648,0.2571012369338589,,8.452836225090634,16.33734129461777,356.8777146810427,2.230038587473568,3.773575090033728,5.2009456605039,4075.0,1.0,59,17.8,,,0.078,,,,,,,,N,N,1.23002,Missing
291755 (2006 KF8),2.777947028981231,0.09764223539537664,,5.461881698554046,67.54575041463292,248.5571244405984,2.506702071261559,3.049191986700904,4.63014020998329,6106.0,0,142,16.3,,,0.078,,,,,,,,N,N,1.49861,Missing
       (2012 UY55),2.775111370797398,0.209261161991203,,3.322595213404469,244.7051499336197,145.4208620680745,2.194388340689335,3.355834400905462,4.62305252416316,33.0,6.0,26,17.547,,,0.078,,,,,,,,N,N,1.20023,Missing
459363 (2012 JR13),2.792480233088683,0.2447633929800284,,8.99128195434034,226.4175172327528,20.92154925961406,2.108983296408236,3.475977169769129,4.66652249460451,7447.0,0,129,16.6,,,0.078,,,,,,,,N,N,1.09832,Missing
       (2014 EQ112),2.7380502,0.1492143,,13.80581,215.22441,39.13335,2.329494,3.1466064,4.53075206570842,1355.9048726828728,3,101,18.2,,,0.078,,,,,,,,N,N,1.3557099775496178,Missing
       (2011 EQ56),3.025907525900634,0.1071202250793031,,11.15771207450436,36.23620625363448,27.84400196964282,2.701771630657001,3.350043421144267,5.26370667158314,3145.0,0,26,17.111,,,0.078,,,,,,,,N,N,1.7192,Missing
464277 (2015 XY383),3.110877191358237,0.1973053188264533,,17.22662329575489,308.9689579862973,213.5281670651108,2.497084575287359,3.724669807429116,5.48696894703288,6305.0,0,224,15.1,,,0.078,,,,,,,,N,N,1.52528,Missing
356565 (2011 SG208),2.374873714870168,0.168901205812805,,3.489381644513732,241.6257413133399,68.4166554154789,1.973754680775461,2.775992748964875,3.65989801214101,6449.0,0,130,17.3,,,0.078,,,,,,,,N,N,0.96169,Missing
501914 (2014 WY478),3.078764630498007,0.1755629445375839,,14.64553250711626,277.6314059218723,342.5970203803531,2.53824764642961,3.619281614566404,5.40222831947342,7203.0,0,74,15.9,,,0.078,,,,,,,,N,N,1.52595,Missing
 64794 (2001 XY206),2.260202949268276,0.06375520509294691,,5.632886452769342,219.6327052464599,311.5656529817061,2.116103246685994,2.404302651850558,3.39804681756013,8862.0,0,674,15.9,,,0.078,,,,,,,,N,N,1.12527,Missing
331080 (2009 WH99),2.913631016692078,0.1100628691506913,,3.087943164963114,15.09703696735587,35.67380363804914,2.592948427348502,3.234313606035653,4.9734760373985,6881.0,0,122,16.7,,,0.078,,,,,,,,N,N,1.6037,Missing
       (2015 KR21),2.261653681632347,0.05755530320398532,,6.120178437299911,118.348360724112,31.07886452509473,2.131483518243588,2.391823845021107,3.40131894459171,1622.0,0,90,17.6,,,0.078,,,,,,,,N,N,1.14623,Missing
       (2016 AF237),2.89425400548868,0.06140988361136788,,7.410603655930379,91.18925405772958,326.3225458237951,2.716518203869885,3.071989807107475,4.92394469966553,5995.0,0,83,16.3,,,0.078,,,,,,,,N,N,1.73248,Missing
 41137 (1999 VE114),2.994795755427279,0.09523995418800202,,7.573199537240112,275.2450908587101,78.68899531480898,2.709571544877962,3.280019965976596,5.1827351466093,9539.0,0,881,14.2,,,0.078,,,,,,,,N,N,1.71631,Missing
       (2006 FG32),2.467607522010231,0.09360415822692816,,6.408279141903349,12.05093487281933,124.4497576270933,2.236629197078027,2.698585846942435,3.87634417450452,4959.0,3,17,17.153,,,0.078,,,,,,,,N,N,1.25733,Missing
       (2002 VC148),2.397378711603842,0.1182608520346909,,14.70760780239527,66.25457092941437,58.4006603491322,2.113862662519743,2.680894760687942,3.71204445865182,6092.0,0,119,16.9,,,0.078,,,,,,,,N,N,1.16625,Missing
440441 (2005 SJ45),2.303751258410817,0.2151760520095204,,4.259010301190173,207.9167923725836,134.6751546861721,1.808039157814013,2.799463359007621,3.49672582041382,8700.0,0,80,18.1,,,0.078,,,,,,,,N,N,0.802532,Missing
  6155 Yokosugano (1990 VY2),2.529064474110656,0.1778596800879383,,4.088201701077852,4.076613581417382,340.513571661318,2.079245875823564,2.978883072397747,4.02205545159944,11347.0,0,2526,13.0,5.754,,0.533,3.28234,,,,,,,N,N,1.07152,Small
395017 (2009 CJ2),2.700946303854582,0.1099155357605023,,14.7766576761727,123.5940485630472,16.78230536245132,2.404070343806057,2.997822263903107,4.43896915939921,5264.0,0,199,16.4,,,0.078,,,,,,,,N,N,1.42174,Missing
       (2016 AV9),2.463378763757419,0.5997162946675554,,2.453159072385116,59.9009256677729,82.42827241013768,0.9860503791940762,3.940707148320761,3.86638406287511,14.0,8,14,25.2,,,0.078,,,,,,,,Y,N,0.040845,Missing
124247 (2001 QV2),2.325037933236232,0.1380756702172204,,5.867592648529929,303.3412707742897,358.2185110480835,2.004006762324178,2.646069104148286,3.54530225192977,6642.0,0,465,16.0,,,0.078,,,,,,,,N,N,0.987784,Missing
       (2016 RF44),2.757715937838831,0.1529424007253196,,8.128030222691214,190.033021105858,137.6394948201355,2.335944241787284,3.179487633890377,4.57965218887465,48.0,5,26,17.628,,,0.078,,,,,,,,N,N,1.33191,Missing
488717 (2004 FE119),2.206987206763266,0.04385796504637134,,7.620374458263981,4.818459672544767,158.5616237552725,2.110193238991255,2.303781174535278,3.27874714782335,5229.0,0,41,18.4,,,0.078,,,,,,,,N,N,1.118,Missing
213102 (1999 WW10),1.918632102905097,0.09173604662657192,,20.24497562685407,218.9642145781822,156.0027845339678,1.742624378853757,2.094639826956436,2.65763761891648,6971.0,0,244,17.4,,,0.078,,,,,,,,N,N,0.75607,Missing
301817 (2011 PB6),2.578650267408452,0.2099644914524597,,10.24524696313945,163.1862926919836,164.5855545488161,2.037225275378287,3.120075259438617,4.14092027267835,5260.0,0,112,17.8,,,0.078,,,,,,,,N,N,1.02739,Missing
 78242 (2002 OW23),3.109345350647478,0.2167638277533998,,14.55823595122568,277.3985125502527,130.0586997271569,2.435351750633893,3.783338950661062,5.48291665224393,14005.0,0,1090,12.9,13.79,,0.07,,,,,,,,N,N,1.47428,Medium
166352 (2002 KN9),2.680373544701163,0.2654903623691263,,16.09147782016412,102.60658349291,208.1082527810703,1.968760201033832,3.391986888368494,4.38834927561272,7621.0,0,433,15.1,,,0.078,,,,,,,,N,N,0.966137,Missing
281827 (2009 YT23),2.656785040743593,0.03929464049842218,,22.46103237978056,88.09423184414803,17.43534252421352,2.552387627685988,2.761182453801199,4.33054771538506,6141.0,0,196,15.8,,,0.078,,,,,,,,N,N,1.57229,Missing
293360 (2007 EV1),3.00395092222612,0.123099033792741,,2.022003875056152,192.9695094299572,147.905745110709,2.634167466139271,3.373734378312969,5.20651893015335,7216.0,0,188,16.3,,,0.078,,,,,,,,N,N,1.6251,Missing
333454 (2004 BW44),2.322430808483853,0.2375240456500925,,22.02346464165154,294.0762514285964,281.0325210637811,1.770797647110353,2.874063969857353,3.53934076619026,5737.0,0,238,16.0,,,0.078,,,,,,,,N,N,0.892385,Missing
       (2014 UY200),3.119100255552029,0.4695368439188236,,24.25524912035485,46.86748794376925,102.1697211096969,1.654567765693733,4.583632745410325,5.50873909344382,1617.0,4,44,17.0,2.04,,0.117,,,,,,,,N,N,0.830864,Small
       (2004 HR56),1.555192748881361,0.4359279712036009,,5.972564984726493,41.10224708923827,87.89478917419687,0.8772407290309585,2.233144768731764,1.93947656483919,3.0,9,9,23.3,,,0.078,,,,,,,,Y,N,0.0601316,Missing
       (2019 JL44),2.816277210978678,0.1231962971801136,,1.466431453820426,170.6853839899408,152.5727214378288,2.469322286753367,3.163232135203989,4.7263002046728,4638.0,3,28,17.855,,,0.078,,,,,,,,N,N,1.45622,Missing
       (2011 UR416),2.762988659029654,0.1221037073552353,,12.48476691297878,15.29794728955708,40.78050297549034,2.425617500381663,3.100359817677645,4.59279282862043,3854.0,1.0,29,17.8,,,0.078,,,,,,,,N,N,1.44904,Missing
433955 (1998 RM9),2.346189186305229,0.1519829547332345,,5.901374551098129,347.2497438448617,358.2636157410353,1.989608421407397,2.702769951203061,3.59379040988631,7573.0,0,113,17.8,,,0.078,,,,,,,,N,N,0.981432,Missing
455155 (1996 TE36),2.396570907408035,0.1992528919744613,,4.520947679817163,216.1540862945939,150.6911254150816,1.919047223285125,2.874094591530945,3.71016843935872,8068.0,0,229,17.2,,,0.078,,,,,,,,N,N,0.918676,Missing
378043 (2006 TX20),2.335083707154544,0.200767490625629,,1.581135646233039,208.685383322438,153.7507983660705,1.866274810868335,2.803892603440753,3.56830429466321,4594.0,0,62,18.7,,,0.078,,,,,,,,N,N,0.862971,Missing
234481 (2001 TM6),2.384742151290014,0.2030061137416043,,6.15806107580679,114.5281690758845,337.2466728761972,1.900624914880835,2.868859387699192,3.68273394118444,6546.0,0,295,16.7,3.23,,0.043,,,,,,,,N,N,0.919038,Small
       (2014 ES147),3.9380606,0.2910251,,8.41863,349.86783,97.49588,2.79198612007894,5.08413507992106,7.81505060594091,2.0,9,12,16.6,,,0.078,,,,,,,,N,N,1.82336,Missing
324963 (2007 YT74),2.412891999755096,0.1067956963676004,,1.282846493921922,252.1020992497522,264.724890876403,2.155205518381438,2.670578481128753,3.7481332962365,8450.0,0,126,17.5,,,0.078,,,,,,,,N,N,1.16551,Missing
316723 (1998 DV21),2.763463594511962,0.1887231534492916,,2.817809960031619,7.24558644461364,186.1113516683155,2.24193403051335,3.284993158510573,4.59397707561517,7472.0,0,88,17.3,,,0.078,,,,,,,,N,N,1.24181,Missing
418753 (2008 UP177),3.191022158502792,0.1619250162003113,,5.401894646852123,10.16312153622791,108.2734486882228,2.674315843791676,3.70772847321391,5.70036850876496,5778.0,0,94,16.6,,,0.078,,,,,,,,N,N,1.69691,Missing
       (2012 TY270),3.131669984715759,0.1467381939611967,,5.469185673819321,24.94522630377632,25.60689961994244,2.67213438707608,3.591205582355438,5.54207229883921,2277.0,0.0,63,16.6,,,0.078,,,,,,,,N,N,1.68332,Missing
505609 (2014 DH144),1.922598797863258,0.05895037378040589,,21.51683387685203,190.9963643617948,73.33795773532461,1.80926088009946,2.035936715627056,2.66588371622323,7702.0,0,53,18.1,,,0.078,,,,,,,,N,N,0.863341,Missing
309876 (2009 DL116),2.40920049457783,0.1129718463994593,,6.509506724091444,346.4745509043455,91.37808929731004,2.137028666358882,2.681372322796779,3.73953513266316,5016.0,0,108,17.1,,,0.078,,,,,,,,N,N,1.16404,Missing
 68609 (2002 AT118),2.274526408057197,0.07470710027953778,,8.184425871529372,115.8194566621811,164.8640341059733,2.104603135602011,2.444449680512383,3.43039931951088,10338.0,0,899,15.7,1.725,,0.375,,,,,,,,N,N,1.08862,Small
 54637 (2000 SL141),3.134972993587503,0.2017127909136195,,14.85204802154535,234.7486773877492,216.3915697738835,2.502608841612143,3.767337145562863,5.55084254281699,11208.0,0,1122,13.4,11.036,,0.058,,,,,,,,N,N,1.53457,Medium
358138 (2006 QP142),1.924719525532162,0.1055525171414374,,16.59671116136982,295.0802184191928,69.92698157776334,1.721560534820969,2.127878516243355,2.67029584745191,7094.0,0,115,17.1,,,0.078,,,,,,,,N,N,0.771444,Missing
453662 (2010 TL188),3.110982638333354,0.1510729217548122,,20.83753020538262,69.00486529019896,253.4231328449657,2.64099740163184,3.580967875034868,5.48724793065005,3604.0,0,120,15.4,,,0.078,,,,,,,,N,N,1.71259,Missing
 16185 (2000 AH164),2.997131207631901,0.0556633193040138,,8.956174754066888,179.7313569821217,87.72267939328061,2.830300936225462,3.16396147903834,5.18879886048088,10552.0,0,1287,13.7,5.648,,0.167,5.901,,,,,,,N,N,1.83307,Small
       (2014 UZ83),3.158212086045761,0.1935443237883115,,17.28985829191538,53.14282082218175,34.33545959838741,2.546958063471962,3.76946610861956,5.61267815044092,1829.0,2,24,17.252,,,0.078,,,,,,,,N,N,1.58038,Missing
331021 (2009 UY143),2.765794005209855,0.08609313396256446,,1.849953403205032,102.8861128407791,273.3473114084027,2.527678131406465,3.003909879013245,4.59978940659955,5124.0,0,97,17.1,2.71,,0.035,,,,,,,,N,N,1.52883,Small
364951 (2008 GE57),2.894375726962163,0.1547951824718547,,1.871091816851966,89.4594886698098,205.7937799759743,2.446340308164948,3.342411145759379,4.92425532691418,5055.0,0,106,16.9,,,0.078,,,,,,,,N,N,1.4298,Missing
       (2015 VW154),3.173908548256051,0.2975725918000041,,13.21193269348181,221.6649797317712,132.0838972010546,2.229440355415309,4.118376741096792,5.65457300828569,32.0,6,22,17.476,,,0.078,,,,,,,,N,N,1.24934,Missing
418571 (2008 SE169),3.135775685913902,0.1790070447014586,,15.57954133987045,347.4323199342121,49.99495178644169,2.574449747531765,3.697101624296039,5.55297457262404,6252.0,0,114,16.1,,,0.078,,,,,,,,N,N,1.60853,Missing
       (2013 QD3),2.597710386279836,0.1781156880489096,,3.033501982025309,183.7731297613292,126.1110835669534,2.135017413475804,3.060403359083868,4.18691648676474,2889.0,2,40,17.8,,,0.078,,,,,,,,N,N,1.12151,Missing
387938 (2005 EG47),2.738314614437926,0.2336958327688761,,7.236558409892455,175.4232297501072,339.1282594273627,2.098381900233671,3.378247328642181,4.53140853842378,5231.0,0,154,17.1,2.299,,0.058,,,,,,,,N,N,1.11042,Small
 37786 Tokikonaruko (1997 SS17),2.192196482670219,0.1401357618451385,,4.565387937875559,71.32583027657411,317.0044518519831,1.884991358456995,2.499401606883443,3.24584231088605,7992.0,0,664,16.0,1.39,,0.399,,,,,,,,N,N,0.892491,Small
       (2006 BK78),2.6388903,0.2995302,,11.9654,307.83439,108.44303,1.848463,3.4293176,4.28686878877481,4573.730435806866,0,46,17.6,,,0.078,,,,,,,,N,N,0.8706137845067661,Missing
413874 (2006 UQ262),2.544010965129484,0.1125519023747547,,15.14818154361589,49.87902523964112,91.13863191147658,2.257677691341925,2.830344238917044,4.0577629324686,5314.0,0,137,17.1,,,0.078,,,,,,,,N,N,1.32999,Missing
       (2010 VQ94),2.355871344860478,0.2341391621715264,,0.7490379705472319,110.7080079201875,236.974829312111,1.804269601990939,2.907473087730018,3.61605940833205,7.0,9,11,19.375,,,0.078,,,,,,,,N,N,0.796548,Missing
       (2008 TG119),2.639985257032904,0.165973973531097,,5.889797918140236,8.857584860316416,0.2239270428048575,2.201816413859638,3.078154100206169,4.28953735916415,21.0,8.0,9,17.974,,,0.078,,,,,,,,N,N,1.20042,Missing
380249 (2001 US209),3.158516515878769,0.2215362397859929,,17.78266861758159,88.63331303132037,319.4118758996974,2.458790643649031,3.858242388108507,5.61348970511209,6330.0,0,220,15.5,,,0.078,,,,,,,,N,N,1.49733,Missing
407670 (2011 SC228),2.24013293239618,0.1709456659418875,,3.476665996336004,297.5953658317271,97.24590813056184,1.857191916469362,2.623073948322999,3.35288677886208,4673.0,0,82,18.2,,,0.078,,,,,,,,N,N,0.867043,Missing
 68848 (2002 GU158),2.446700990925822,0.1248981957332393,,13.08972149843751,189.7491723829026,206.5373795754096,2.141112451660458,2.752289530191186,3.82718582158479,7437.0,0,737,15.4,,,0.078,,,,,,,,N,N,1.15245,Missing
       (2013 TH33),2.364774958244954,0.1547847489576581,,6.239777009746677,346.0890259992005,15.53128065644095,1.998743859991652,2.730806056498255,3.63657818307294,32.0,6,33,18.921,,,0.078,,,,,,,,N,N,0.995382,Missing
       (2006 WK27),2.683483731269257,0.1769817816118564,,1.006026649718925,214.3361359589283,221.8598544426012,2.208555999582792,3.158411462955722,4.39598955967195,5218.0,0,39,18.2,,,0.078,,,,,,,,N,N,1.22377,Missing
       (2015 BY205),2.541087256136927,0.1689510757368795,,3.988494990778231,337.0096196393677,19.10389177515758,2.111767830671318,2.970406681602537,4.05076985605199,4913.0,0,67,17.708,,,0.078,,,,,,,,N,N,1.10677,Missing
       (2014 AK53),2.676749064227808,0.2220890456400368,,14.39629154293806,94.52427398804292,34.14031416092007,2.082272419135593,3.271225709320023,4.37945120162336,42.0,5,41,17.039,,,0.078,,,,,,,,N,N,1.11332,Missing
396879 (2004 TP146),2.25028449696234,0.1396118459049299,,7.042488564002536,221.0069547411358,138.512300709465,1.936118124530181,2.564450869394499,3.37570389272456,8795.0,0,160,17.3,,,0.078,,,,,,,,N,N,0.93913,Missing
  7005 Henninghaack (1981 ET25),2.419811645872306,0.099544274651068,,6.174860953571446,182.590723252936,101.4395587221031,2.178933250791741,2.660690040952872,3.7642680890407,14079.0,0,1769,14.2,3.161,,0.405,12.914,,,,,,,N,N,1.1724,Small
 58408 (1995 XU),2.371604458457031,0.2139052453787372,,1.958044314486094,186.5593691172053,223.3937317251568,1.864305824829473,2.87890309208459,3.65234327804114,8549.0,0,653,15.9,,,0.078,7.383,,,,,,,N,N,0.874816,Missing
       (2015 DT245),2.899161338212303,0.04164679090899902,,8.090484519758018,324.878685620738,242.104620251614,2.778420572148322,3.019902104276285,4.93647314804249,4587.0,0,35,16.6,,,0.078,,,,,,,,N,N,1.78678,Missing
       (2010 WZ45),3.117187042995815,0.0693631023459412,,21.44791683541626,250.7765243463736,107.2191544909591,2.900969279101054,3.333404806890575,5.50367139526388,3213.0,0,120,15.9,,,0.078,,,,,,,,N,N,1.97791,Missing
 37616 (1993 FK82),2.802425479965573,0.1420562554151976,,8.961848140741296,190.8886169974663,124.4835020444675,2.404323410201526,3.20052754972962,4.69147397746242,9401.0,0,814,14.9,,,0.078,,,,,,,,N,N,1.4042,Missing
       (2018 TD3),1.245437590707729,0.4567086239577671,,2.937541628377512,15.79452819540653,262.9921360176544,0.6766355024303251,1.814239678985132,1.38992432939123,6.0,7,38,27.2,,,0.078,,,,,,,,Y,N,0.00457213,Missing
331001 (2009 US57),2.991645631352088,0.06892612583921554,,1.598199896352757,279.1938315637224,174.3394794217346,2.785443088099175,3.197848174605002,5.17455998238382,4548.0,0,137,16.8,,,0.078,,,,,,,,N,N,1.80222,Missing
135855 (2002 ST53),2.639868358468352,0.1502556695238743,,12.20554867727796,275.4996918432444,172.5875317253779,2.243213170811798,3.036523546124905,4.28925245120441,7584.0,0.0,540,15.1,,,0.078,,,,,,,,N,N,1.26028,Missing
       (2011 RY7),2.467807845067596,0.2318469873994886,,11.8043787048177,104.6079809987033,165.9690133638935,1.89565403070785,3.039961659427342,3.87681621282646,460.0,5,31,17.887,,,0.078,,,,,,,,N,N,0.881002,Missing
       (2013 TR11),2.291270022307111,0.2032872856055408,,4.266263191322921,127.3928930621389,206.6214183784396,1.825483958882952,2.75705608573127,3.46834756506518,4562.0,2,43,18.5,,,0.078,,,,,,,,N,N,0.815508,Missing
452924 (2006 VJ173),2.762147228065129,0.151006389418103,,8.086475162668737,77.09103395848591,263.5126754804178,2.345045348113792,3.179249108016465,4.59069497860735,6050.0,0,109,16.9,,,0.078,,,,,,,,N,N,1.35262,Missing
246301 (2007 TF116),3.055514010181502,0.1350464835873279,,3.621681230265104,140.8677261388846,323.7767877703822,2.642877587554676,3.468150432808329,5.34114811287697,6431.0,0,224,15.8,,,0.078,,,,,,,,N,N,1.66098,Missing
       (2016 CT32),2.651646550927676,0.3125306388251852,,4.225172058202249,227.1141381245081,231.4135501466864,1.822925760427651,3.480367341427701,4.31799021907533,6116.0,0,59,18.3,,,0.078,,,,,,,,N,N,0.84337,Missing
       (2014 UJ59),3.0878403,0.1970127,,13.28305,46.47734,275.73611,2.4794965,3.6961841,5.4261332440794,33.0,0,15,17.1,,,0.078,,,,,,,,N,N,1.4988301295768984,Missing
162013 (1994 PC17),2.640472236348033,0.3484016356304561,,5.952765096241174,316.9769853408355,67.68640576619276,1.72052739036757,3.560417082328495,4.29072430459618,8650.0,0.0,323,15.9,,,0.078,,,,,,,,N,N,0.734113,Missing
226431 (2003 SB25),3.023693756872254,0.09438162529964876,,10.03643941562153,195.4877695009013,155.2620088938799,2.73831262569025,3.309074888054259,5.25793129717217,14444.0,0,231,15.8,,,0.078,,,,,,,,N,N,1.7362,Missing
 19171 (1991 FS),2.311276778885993,0.1748163974919516,,4.78939946929264,35.57467976940602,109.5853365485614,1.907227698794342,2.715325858977644,3.51387360933496,10281.0,0,1406,14.9,,,0.078,,,,,,,,N,N,0.925902,Missing
283925 (2004 LJ12),2.429628034204546,0.1542672860048283,,6.803512737928047,165.1031602671669,161.5163377670495,2.054815911366565,2.804440157042527,3.78719691937938,6469.0,0,204,16.9,,,0.078,,,,,,,,N,N,1.04388,Missing
216516 (2000 WQ21),2.290969096867169,0.1080388301472383,,5.799804072322645,237.140604543537,175.4670195865585,2.043455475738165,2.538482717996173,3.46766431097241,7764.0,0,337,16.5,,,0.078,,,,,,,,N,N,1.0541,Missing
 32234 Jesslihuang (2000 OW31),2.321494210482533,0.1148881516989001,,5.489998902814595,227.6780654002948,326.3200135994488,2.054782031460498,2.588206389504569,3.53719994552214,9382.0,0,1234,15.1,2.655,,0.33,,,,,,,,N,N,1.0561,Small
137989 (2000 CB62),2.301453094040982,0.1546638042650706,,25.25767197781874,325.9760761311626,327.27952364,1.945501603178986,2.657404584902978,3.49149475682461,6791.0,0.0,597,15.0,3.006,,0.235,,,,,,,,N,N,0.955824,Small
